course_id,place,title,image,text
8052513c-9041-4bb9-9dbd-c4511d1e76b5,1,Object-Oriented Programming (OOP),/image/web.png,"OOP adalah paradigma pemrograman yang berfokus pada objek. Dalam OOP, Anda dapat membuat objek yang memiliki properti dan metode sendiri. Pemahaman yang baik tentang OOP akan membantu Anda membangun program yang lebih modular, mudah dipahami, dan mudah di-maintain. Anda akan mempelajari tentang class, constructor, inheritance, dan polymorphism."
715040b1-7c40-41b7-84c5-a9961f319c72,1,Functional Programming,/image/web.png,"Functional Programming adalah paradigma pemrograman yang fokus pada fungsi. Dalam Functional Programming, Anda dapat menggabungkan fungsi menjadi satu kesatuan yang lebih besar. Pemahaman yang baik tentang Functional Programming akan membantu Anda membangun program yang lebih modular, mudah dipahami, dan mudah di-maintain. Anda akan mempelajari tentang pure function, higher-order function, dan closure."
1d274cdd-aa9f-4725-9ea7-8807b2c60eed,1,Setup Environment,/image/web.png,"Setup Environment meliputi konfigurasi dan pengaturan lingkungan kerja sehingga Anda dapat memulai untuk mengembangkan aplikasi atau website. Lingkungan kerja yang baik akan memudahkan Anda dalam mengembangkan program dan meningkatkan produktivitas Anda. Hal-hal yang perlu dipelajari dalam Setup Environment adalah instalasi text editor, instalasi web server, dan penggunaan command line interface (CLI) untuk mengatur dan memanipulasi file."
220f23cc-de3a-44bd-94f5-22002b98542a,1,Module,/image/web.png,"Module adalah kumpulan kode yang dapat dipakai kembali dan dipisahkan dari kode lain dalam sebuah program. Pemahaman yang baik tentang module akan membantu Anda membuat program yang lebih modular dan mudah di-maintain. Anda akan mempelajari tentang import dan export module, serta cara membuat dan menggunakan module dalam program JavaScript."
9b489b3b-95b1-4e88-8ec8-38b33c6d37cc,1,Penanganan Eror,/image/web.png,"Penanganan eror atau error handling adalah upaya untuk menangani kesalahan yang terjadi dalam sebuah program atau aplikasi. Pemahaman yang baik tentang penanganan eror akan membantu Anda membuat program yang lebih stabil dan terhindar dari kesalahan. Anda akan mempelajari tentang try-catch statement, error object, dan cara menangani eror yang terjadi pada aplikasi."
1de99991-9463-47af-8629-a009a88b493f,1,Asynchronous Process,/image/web.png,"Asynchronous process adalah cara menjalankan beberapa tugas atau fungsi secara bersamaan, tanpa harus menunggu tugas atau fungsi sebelumnya selesai. Pemahaman yang baik tentang asynchronous process akan membantu Anda membuat program yang lebih cepat dan efisien. Anda akan mempelajari tentang callback, promise, dan async/await."
3319b282-5f07-456a-8c4e-537681317fe7,1,Node Package Manager,/image/web.png,"Node Package Manager atau npm adalah alat untuk mengelola paket atau modul pada program JavaScript. Pemahaman yang baik tentang npm akan membantu Anda mengatur dependensi pada program JavaScript dengan baik. Anda akan mempelajari tentang cara instalasi paket, penggunaan package.json, dan cara memanfaatkan modul dari npm."
3f146b50-8fd2-45ff-8be1-4c8adad60540,1,JavaScript Testing,/image/web.png,"JavaScript testing adalah upaya untuk menguji dan memastikan bahwa program JavaScript yang dibuat berjalan dengan baik dan sesuai dengan yang diharapkan. Pemahaman yang baik tentang JavaScript testing akan membantu Anda membuat program yang lebih reliable dan terhindar dari bug. Anda akan mempelajari tentang jenis-jenis testing seperti unit testing, integration testing, dan functional testing, serta alat yang digunakan dalam testing seperti Jest, Mocha, dan Chai."
8411b49d-d82d-43e0-aa13-9c1e0a82c05a,1,Browser Object Model dan Document Object Model,/image/web.png,"Browser Object Model (BOM) dan Document Object Model (DOM) adalah dua model objek penting yang digunakan dalam pengembangan web. BOM menyediakan akses ke fungsi browser seperti pengaturan URL dan ukuran layar, sementara DOM merepresentasikan dokumen HTML dan XML sebagai objek yang dapat dimanipulasi melalui JavaScript untuk membuat interaksi dinamis dan animasi pada halaman web."
40b35cd7-12d5-48c7-86bf-fe83383730b7,1,Firebase untuk Aplikasi Web,/image/web.png,"Firebase adalah platform pengembangan aplikasi mobile dan web yang disediakan oleh Google. Firebase menyediakan berbagai fitur dan layanan yang dapat membantu pengembangan aplikasi web dan mobile menjadi lebih mudah dan efisien. Dalam konteks aplikasi web, Firebase menyediakan fitur-fitur seperti authentication, database, storage, hosting, dan analytics."
